player_id,player_name,player_nickname,jersey_number,country,cards,positions,match_id
383095,Kahiser Lenis Navarro,Kahiser Lenis,26,Panama,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '45:00', 'to': '45:00', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - On (Tactical)'}, {'position_id': 7, 'position': 'Right Wing Back', 'from': '45:00', 'to': '73:56', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 12, 'position': 'Right Midfield', 'from': '73:56', 'to': '89:42', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 17, 'position': 'Right Wing', 'from': '89:42', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939989
391707,Iván Alejandro Anderson Hernández,,19,Panama,[],[],3939989
21315,Bruno Miranda Villagomez,Bruno Miranda,19,Bolivia,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '62:41', 'to': '63:23', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 23, 'position': 'Center Forward', 'from': '63:23', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939989
28949,Boris Cespedes,,16,Bolivia,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '63:19', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939989
37070,Luis Fernando Haquín Lopez,Luis Haquín,4,Bolivia,[],"[{'position_id': 4, 'position': 'Center Back', 'from': '00:00', 'to': '63:23', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 3, 'position': 'Right Center Back', 'from': '63:23', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939989
40037,Jaume Cuéllar Mendoza,,8,Bolivia,[],[],3939989
47044,Adrian Jhonny Jusino Cerruto,,5,Bolivia,[],[],3939989
47055,Roberto Carlos Fernández Toro,Roberto Fernández,17,Bolivia,[],[],3939989
47057,Guillermo Viscarra Bruckner,Guillermo Viscarra,23,Bolivia,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939989
47131,Leonel Justiniano Arauz,Leonel Justiniano,6,Bolivia,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '63:19', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939989
113710,Carlos Emilio Lampe Porras,,1,Bolivia,[],[],3939989
113712,Rodrigo Luis Ramallo Cornejo,,18,Bolivia,[],[],3939989
113715,Fernando Javier Saucedo Pereyra,,20,Bolivia,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '80:23', 'to': '80:25', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '80:25', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939989
113717,Carmelo Algarañaz Añez,,11,Bolivia,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '63:23', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 21, 'position': 'Left Wing', 'from': '63:23', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939989
113730,César Alejandro Menacho Claros,,9,Bolivia,[],[],3939989
113732,Gabriel Alejandro Villamíl Cortéz,,15,Bolivia,"[{'time': '20:28', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '62:44', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939989
113734,Lucas Leónidas Chávez Cruz,,13,Bolivia,[],"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '80:24', 'to': '80:25', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 17, 'position': 'Right Wing', 'from': '80:25', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939989
113995,Ramiro Vaca Ponce,,10,Bolivia,[],"[{'position_id': 20, 'position': 'Left Attacking Midfield', 'from': '00:00', 'to': '63:23', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 17, 'position': 'Right Wing', 'from': '63:23', 'to': '80:23', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3939989
114003,José Manuel Sagredo Chávez,José Sagredo,21,Bolivia,[],"[{'position_id': 8, 'position': 'Left Wing Back', 'from': '00:00', 'to': '63:23', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 6, 'position': 'Left Back', 'from': '63:23', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939989
114004,Jesús Manuel Sagredo Chávez,Jesus Sagredo,2,Bolivia,[],[],3939989
223769,Marcelo Sebastián Suárez Justiniano,Marcelo Suárez,24,Bolivia,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939989
232736,Diego Daniel Medina Roman,,3,Bolivia,[],[],3939989
271579,Robson Matheus Tome de Araujo Benegas,,14,Bolivia,[],[],3939989
336796,Miguel Ángel Terceros,,7,Bolivia,[],"[{'position_id': 18, 'position': 'Right Attacking Midfield', 'from': '00:00', 'to': '63:23', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '63:23', 'to': '80:24', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3939989
367353,Yomar Rene Rocha Rodriguez,,25,Bolivia,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '00:00', 'to': '62:41', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939989
398462,Adalid Terrazas Abasto,,26,Bolivia,"[{'time': '84:53', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '62:44', 'to': '80:25', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '80:25', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939989
398488,Gustavo Javier Almada Gonzales,Gustavo Almada,12,Bolivia,[],[],3939989
398489,Héctor Manuel Cuellar Rosales,Héctor Cuellar,22,Bolivia,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': '63:23', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 2, 'position': 'Right Back', 'from': '63:23', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939989
12583,Carlos Armando Gruezo Arboleda,Carlos Gruezo,8,Ecuador,[],"[{'position_id': 22, 'position': 'Right Center Forward', 'from': '75:16', 'to': '75:37', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Injury)', 'end_reason': 'Tactical Shift'}, {'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '75:37', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939988
21131,John Yeboah Zamora,John Yeboah,9,Ecuador,[],[],3939988
28511,Ángel Israel Mena Delgado,Ángel Mena,15,Ecuador,[],"[{'position_id': 16, 'position': 'Left Midfield', 'from': '74:26', 'to': '75:37', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 17, 'position': 'Right Wing', 'from': '75:37', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939988
28559,Enner Remberto Valencia Lastra,Enner Valencia,13,Ecuador,[],"[{'position_id': 24, 'position': 'Left Center Forward', 'from': '00:00', 'to': '62:13', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 24, 'position': 'Left Center Forward', 'from': '62:54', 'to': '75:37', 'from_period': 2, 'to_period': 2, 'start_reason': 'Player On', 'end_reason': 'Tactical Shift'}, {'position_id': 23, 'position': 'Center Forward', 'from': '75:37', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939988
30111,Felix Eduardo Torres Caicedo,Félix Torres,2,Ecuador,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': '52:53', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 3, 'position': 'Right Center Back', 'from': '53:20', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Player On (Off Camera)', 'end_reason': 'Final Whistle'}]",3939988
32677,Alexander Domínguez Carabalí,Alexander Domínguez,22,Ecuador,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939988
36148,José Adoni Cifuentes Charcopa,José Cifuentes,5,Ecuador,[],[],3939988
37522,Hernán Ismael Galíndez,Hernán Galíndez,1,Ecuador,[],[],3939988
37560,Janner Hitcler Corozo Alman,Janner Corozo,20,Ecuador,[],[],3939988
37721,Julio Joao Ortiz Landázuri,Julio Ortiz,18,Ecuador,[],[],3939988
37726,Moisés Isaac Caicedo Corozo,Moisés Caicedo,23,Ecuador,"[{'time': '42:35', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '75:37', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '75:37', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939988
37737,Angelo Smit Preciado Quiñónez,Angelo Preciado,17,Ecuador,[],"[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': '37:51', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 2, 'position': 'Right Back', 'from': '38:13', 'to': '89:39', 'from_period': 1, 'to_period': 2, 'start_reason': 'Player On', 'end_reason': 'Substitution - Off (Tactical)'}]",3939988
37742,Wellington Moisés Ramírez Preciado,Moisés Ramírez,12,Ecuador,[],[],3939988
37945,Alan Steven Franco Palma,Alan Franco,21,Ecuador,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939988
38004,Piero Martín Hincapié Reyna,Piero Hincapié,3,Ecuador,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939988
40211,Jeremy Leonel Sarmiento Morante,Jeremy Sarmiento,16,Ecuador,[],"[{'position_id': 16, 'position': 'Left Midfield', 'from': '00:00', 'to': '74:26', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939988
41593,Willian Joel Pacho Tenorio,William Pacho,6,Ecuador,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939988
51969,Jackson Gabriel Porozo Vernaza,Jackson Porozo,25,Ecuador,[],[],3939988
64207,José Andrés Hurtado Cheme,José Andrés Hurtado,24,Ecuador,[],"[{'position_id': 2, 'position': 'Right Back', 'from': '89:39', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939988
123554,Jordy Josué Caicedo Medina,,19,Ecuador,"[{'time': '95:46', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]",[],3939988
123625,Alan Steve Minda García,,14,Ecuador,[],"[{'position_id': 12, 'position': 'Right Midfield', 'from': '67:13', 'to': '75:37', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 21, 'position': 'Left Wing', 'from': '75:37', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939988
207619,Joel Leandro Ordóñez Guerrero,,4,Ecuador,[],[],3939988
208713,Layan Manuel Loor Requelme,,7,Ecuador,[],[],3939988
348757,Kevin José Rodríguez Cortez,,11,Ecuador,[],"[{'position_id': 22, 'position': 'Right Center Forward', 'from': '00:00', 'to': '75:16', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Injury)'}]",3939988
384888,Ray Kendry Páez Andrade,Kendry Páez,10,Ecuador,[],"[{'position_id': 12, 'position': 'Right Midfield', 'from': '00:00', 'to': '67:13', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939988
386286,Norman Andres Micolta Arroyo,Andrés Micolta,26,Ecuador,[],[],3939988
15452,Carlos Uriel Antuna Romero,Uriel Antuna,15,Mexico,"[{'time': '93:46', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]","[{'position_id': 12, 'position': 'Right Midfield', 'from': '67:13', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939988
26280,Orbelín Pineda Alvarado,Orbelín Pineda,17,Mexico,[],"[{'position_id': 13, 'position': 'Right Center Midfield', 'from': '00:00', 'to': '67:13', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939988
26297,Carlos Alberto Rodríguez Gómez,Carlos Alberto Rodríguez,8,Mexico,[],[],3939988
26301,Ernesto Alexis Vega Rojas,Alexis Vega,10,Mexico,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '90:03', 'to': '90:04', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Injury)', 'end_reason': 'Tactical Shift'}, {'position_id': 16, 'position': 'Left Midfield', 'from': '90:04', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939988
26336,Johan Felipe Vásquez Ibarra,Johan Vásquez,5,Mexico,"[{'time': '81:13', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': '62:05', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 5, 'position': 'Left Center Back', 'from': '62:36', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Player On', 'end_reason': 'Final Whistle'}]",3939988
26368,César Jasib Montes Castro,César Montes,3,Mexico,"[{'time': '05:30', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939988
26375,Roberto Carlos Alvarado Hernández,Roberto Alvarado,25,Mexico,[],[],3939988
26385,Jordi Cortizo de la Piedra,Jordi Cortizo,16,Mexico,[],"[{'position_id': 16, 'position': 'Left Midfield', 'from': '84:58', 'to': '90:04', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 6, 'position': 'Left Back', 'from': '90:04', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939988
26386,Luis Francisco Romo Barrón,Luis Romo,7,Mexico,[],"[{'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '00:00', 'to': '67:14', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '67:14', 'to': '85:04', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3939988
26406,Jorge Eduardo Sánchez Ramos,Jorge Sánchez,2,Mexico,"[{'time': '48:50', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939988
27889,César Saúl Huerta Valera,César Huerta,21,Mexico,[],"[{'position_id': 12, 'position': 'Right Midfield', 'from': '00:00', 'to': '67:13', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939988
27896,Gerardo Daniel Arteaga Zamora,Gerardo Arteaga,6,Mexico,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '00:00', 'to': '90:03', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Injury)'}]",3939988
28825,Luis Gerardo Chávez Magallón,Luis Chávez,24,Mexico,"[{'time': '71:37', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 15, 'position': 'Left Center Midfield', 'from': '00:00', 'to': '67:14', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '67:14', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939988
31053,Santiago Tomás Giménez,Santiago Giménez,11,Mexico,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '67:14', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 22, 'position': 'Right Center Forward', 'from': '67:14', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939988
32917,Carlos Acevedo López,Carlos Acevedo,12,Mexico,[],[],3939988
33126,Israel Reyes Romero,Israel Reyes,19,Mexico,[],[],3939988
35375,Julián Andrés Quiñones Quiñones,Julián Quiñones,9,Mexico,[],"[{'position_id': 16, 'position': 'Left Midfield', 'from': '00:00', 'to': '84:58', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939988
36949,Julio José González Vela-Alvizu,,1,Mexico,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939988
43555,Erick Daniel Sánchez Ocegueda,Erick Sánchez,14,Mexico,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '85:04', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939988
48924,Bryan Alonso González Olivan,Bryan González,26,Mexico,[],[],3939988
75305,Guillermo Martínez Ayala,,22,Mexico,[],"[{'position_id': 13, 'position': 'Right Center Midfield', 'from': '67:13', 'to': '67:14', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 24, 'position': 'Left Center Forward', 'from': '67:14', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939988
111731,Jesús Gilberto Orozco Chiquete,Jesús Chiquete,13,Mexico,[],[],3939988
130977,Brian Alberto García Carpizo,,20,Mexico,[],[],3939988
161874,Marcelo Flores,,18,Mexico,[],[],3939988
232966,José Raúl Rangel Aguilar,,23,Mexico,[],[],3939988
3312,Demarai Gray,,7,England,[],"[{'position_id': 20, 'position': 'Left Attacking Midfield', 'from': '00:00', 'to': '86:46', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939987
3317,Kasey Palmer,,14,Jamaica,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939987
3349,Michail Antonio,,9,Jamaica,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '66:11', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939987
4610,Ethan Pinnock,,5,Jamaica,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939987
9923,Bobby Armani De Cordova-Reid,Bobby De Cordova-Reid,10,Jamaica,[],[],3939987
13577,Wes Harding,,12,Jamaica,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '00:00', 'to': '66:17', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939987
16768,Michael Hector,,3,Jamaica,"[{'time': '88:11', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 4, 'position': 'Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939987
31455,Shamar Nicholson,,11,Jamaica,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '66:11', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939987
32685,Joël Latibeaudiere,Joel Latibeaudiere,15,Jamaica,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': '66:39', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 7, 'position': 'Right Wing Back', 'from': '66:39', 'to': '86:49', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3939987
33145,Di'Shon Bernard,Di'Shon Bernard,6,Jamaica,[],[],3939987
33735,Kevon Jamar Lambert,,19,Jamaica,[],[],3939987
49120,Damion Lowe,,17,Jamaica,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '66:39', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 3, 'position': 'Right Center Back', 'from': '66:39', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939987
61204,Dexter Lembikisa,,2,Jamaica,[],[],3939987
74884,Coniah Boyce-Clarke,,13,Jamaica,[],[],3939987
110050,Jonathan Bell,,21,United States of America,[],"[{'position_id': 8, 'position': 'Left Wing Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939987
129288,Alex Marshall,,18,Jamaica,[],"[{'position_id': 20, 'position': 'Left Attacking Midfield', 'from': '86:46', 'to': '87:13', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 18, 'position': 'Right Attacking Midfield', 'from': '87:13', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939987
135988,Richard Larkland King,,4,Jamaica,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '86:49', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939987
206048,Karoy Anderson,,16,Jamaica,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '66:17', 'to': '66:39', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '66:39', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939987
226523,Jahmali Waite,,23,Jamaica,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939987
405926,Renaldo Showayne Cephas,,20,Jamaica,[],"[{'position_id': 18, 'position': 'Right Attacking Midfield', 'from': '00:00', 'to': '45:00', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939987
435136,Shaquan Davis,,1,Jamaica,[],[],3939987
435137,Kaheim Dixon,,8,Jamaica,[],"[{'position_id': 18, 'position': 'Right Attacking Midfield', 'from': '45:00', 'to': '87:13', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 20, 'position': 'Left Attacking Midfield', 'from': '87:13', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939987
4041,José Salomón Rondón Giménez,Salomón Rondón,23,Venezuela (Bolivarian Republic),[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '80:44', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939987
7475,Tomás Eduardo Rincón Hernández,Tomás Rincón,8,Venezuela (Bolivarian Republic),[],"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '59:53', 'to': '59:56', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '59:56', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939987
